"id","parent_id","type","subtype","code","name","is_group","is_selectable","est_count","domain_id","concept_id","has_attribute","predefined_attributes"
335911,334005,"MEAS","LAB","LP15098-4","Potassium",1,0,564227,"",40792413,0,""
335912,334005,"MEAS","LAB","LP15099-2","Sodium",1,0,576348,"",40782562,0,""
335913,334006,"MEAS","LAB","LP61813-9","Adiponectin",1,0,20,"",40777993,0,""
335914,334006,"MEAS","LAB","LP31653-6","Adrenal Cortex",1,0,47164,"",40779593,0,""
335917,334006,"MEAS","LAB","LP31654-4","Androgens-",1,0,55179,"",40786242,0,""
335918,334006,"MEAS","LAB","LP14649-5","Calcitonin",1,0,645,"",40789142,0,""
335919,334006,"MEAS","LAB","LP15090-1","Catecholamines",1,0,24642,"",40789178,0,""
335920,334006,"MEAS","LAB","LP14651-1","Choriogonadotropin",1,0,19536,"",40775824,0,""
335922,334006,"MEAS","LAB","LP14661-0","Estrogen",1,0,23121,"",40789144,0,""
335923,334006,"MEAS","LAB","LP14665-1","Gastrin",1,0,1113,"",40789145,0,""
335924,334006,"MEAS","LAB","LP31655-1","Gastrointestinal Hormones-",1,0,1113,"",40796117,0,""
335925,334006,"MEAS","LAB","LP31656-9","Hypothalamic Hormones-",1,0,55,"",40776244,0,""
335926,334006,"MEAS","LAB","LP14676-8","Insulin",1,0,11894,"",40779160,0,""
335927,334006,"MEAS","LAB","LP57146-0","Leptin | Bld-Ser-Plas",1,0,57,"",40794510,0,""
335929,334006,"MEAS","LAB","LP51506-1","Mullerian inhibiting substance | Bld-Ser-Plas",1,0,435,"",40774255,0,""
335930,334006,"MEAS","LAB","LP31657-7","Pancreatic",1,0,12092,"",40786243,0,""
335931,334006,"MEAS","LAB","LP18184-9","Parathyrin",1,0,25562,"",40782772,0,""
335932,334006,"MEAS","LAB","LP31660-1","Pituitary Hormones-",1,0,336154,"",40786244,0,""
335933,334006,"MEAS","LAB","LP31663-5","Progestational Hormones-",1,0,9133,"",40782943,0,""
335935,334006,"MEAS","LAB","LP15671-8","Somatomedins",1,0,8054,"",40779235,0,""
335936,334006,"MEAS","LAB","LP31666-8","Thyroid Hormones-",1,0,204780,"",40796118,0,""
335942,334007,"MEAS","LAB","LP15305-3","5'-Nucleotidase",1,0,29,"",40795783,0,""
335948,334007,"MEAS","LAB","LP15316-0","Acid phosphatase",1,0,15,"",40772576,0,""
335952,334007,"MEAS","LAB","LP15323-6","Adenosine deaminase",1,0,10,"",40795788,0,""
335958,334007,"MEAS","LAB","LP15333-5","Alanine aminotransferase",1,0,383534,"",40782579,0,""
335960,334007,"MEAS","LAB","LP15021-6","Aldolase",1,0,1660,"",40775848,0,""
335961,334007,"MEAS","LAB","LP15346-7","Alkaline phosphatase",1,0,381975,"",40789190,0,""
335966,334007,"MEAS","LAB","LP15355-8","Amylase",1,0,53077,"",40775876,0,""
335967,334007,"MEAS","LAB","LP15387-1","Angiotensin converting enzyme",1,0,5112,"",40795792,0,""
335968,334007,"MEAS","LAB","LP15426-7","Aspartate aminotransferase",1,0,388000,"",40785861,0,""
335972,334007,"MEAS","LAB","LP14018-3","Beta galactosidase",1,0,619,"",40779115,0,""
335985,334007,"MEAS","LAB","LP14299-9","Cholinesterase",1,0,97,"",40772517,0,""
335990,334007,"MEAS","LAB","LP19264-8","Coenzyme Q10",1,0,8,"",40779458,0,""
335993,334007,"MEAS","LAB","LP15510-8","Creatine kinase",1,0,154256,"",40782593,0,""
336009,334007,"MEAS","LAB","LP18546-9","Elastase",1,0,401,"",40789402,0,""
336010,334007,"MEAS","LAB","LP15026-5","Enolase",1,0,76,"",40789170,0,""
336018,334007,"MEAS","LAB","LP15590-0","Gamma glutamyl transferase",1,0,29870,"",40782597,0,""
336022,334007,"MEAS","LAB","LP15601-5","Glucose-6-Phosphate dehydrogenase",1,0,603,"",40785880,0,""
336040,334007,"MEAS","LAB","LP28457-7","Isomaltase",1,0,619,"",44817693,0,""
336044,334007,"MEAS","LAB","LP15033-1","Lactate dehydrogenase",1,0,619,"",40775849,0,""
336050,334007,"MEAS","LAB","LP14684-2","Lysozyme",1,0,70,"",40792383,0,""
336066,334007,"MEAS","LAB","LP18576-6","Palatinase",1,0,619,"",21498159,0,""
336091,334007,"MEAS","LAB","LP15160-2","Pyruvate kinase",1,0,44,"",40772556,0,""
336092,334007,"MEAS","LAB","LP15273-3","Renin",1,0,5184,"",40772571,0,""
336099,334007,"MEAS","LAB","LP18580-8","Sucrase",1,0,619,"",40792638,0,""
336104,334007,"MEAS","LAB","LP19492-5","Thiopurine methyltransferase",1,0,480,"",40789440,0,""
336110,334007,"MEAS","LAB","LP14915-0","Triacylglycerol lipase",1,0,91459,"",40779178,0,""
336115,334007,"MEAS","LAB","LP17650-0","Tryptase",1,0,1967,"",40789355,0,""
336126,334009,"MEAS","LAB","LP15429-1","Base excess",1,0,94191,"",40795795,0,""
336127,334009,"MEAS","LAB","LP15150-3","Carbon dioxide",1,0,544400,"",40789180,0,""
336129,334009,"MEAS","LAB","LP21418-6","Carboxyhemoglobin",1,0,4605,"",40776165,0,""
336130,334009,"MEAS","LAB","LP31772-4","Dyshemoglobin",1,0,20996,"",40786248,0,""
336133,334009,"MEAS","LAB","LP14536-4","Oxygen",1,0,94203,"",40775815,0,""
336139,334009,"MEAS","LAB","LP14915-0","Triacylglycerol lipase",1,0,91459,"",40779178,0,""
336140,334009,"MEAS","LAB","LP14752-7","pH",1,0,373981,"",40785817,0,""
336155,334010,"MEAS","LAB","LP15948-0","Vasoactive intestinal peptide",1,0,168,"",40775917,0,""
336185,334012,"MEAS","LAB","LP14012-6","Alpha galactosidase A",1,0,46,"",40785768,0,""
336200,334012,"MEAS","LAB","LP14022-5","Beta-N-acetylhexosaminidase",1,0,54,"",40789101,0,""
336202,334012,"MEAS","LAB","LP15452-3","Biotinidase",1,0,44,"",40785864,0,""
336227,334013,"MEAS","LAB","20865-2","Iodine [Mass/mass] in Liver",0,1,0,"",3013514,1,""
336228,334013,"MEAS","LAB","20864-5","Iodine [Mass/volume] in Milk",0,1,0,"",3023034,1,""
336229,334013,"MEAS","LAB","20863-7","Iodine [Mass/volume] in Water",0,1,0,"",3035877,1,""
336232,334013,"MEAS","LAB","LP47918-5","Iodine | Urine",1,0,35,"",40783896,0,""
336235,334014,"MEAS","LAB","LP15568-6","Ferritin",1,0,62403,"",40772593,0,""
336237,334014,"MEAS","LAB","53454-5","Iron [Mass/volume] in Urine --post dose deferoxamine",0,1,0,"",3050617,1,""
336238,334014,"MEAS","LAB","53495-8","Iron [Moles/volume] in Urine --post dose deferoxamine",0,1,0,"",3050616,1,""
336239,334014,"MEAS","LAB","LP15678-3","Iron binding capacity",1,0,46292,"",40782602,0,""
336240,334014,"MEAS","LAB","LP42658-2","Iron | Bld-Ser-Plas",1,0,58505,"",40796509,0,""
336251,334015,"MEAS","LAB","LP14482-1","Carnitine",1,0,1503,"",40785803,0,""
336252,334015,"MEAS","LAB","LP18431-4","Carnitine free (C0)",1,0,373,"",40792633,0,""
336256,334015,"MEAS","LAB","LP28807-3","Fat",1,0,305,"",40779516,0,""
336259,334015,"MEAS","LAB","LP14488-8","Fatty acids",1,0,553,"",40785804,0,""
336260,334015,"MEAS","LAB","LP15567-8","Fatty acids.nonesterified",1,0,104,"",40792448,0,""
336261,334015,"MEAS","LAB","LP31650-2","Hydroxybutyrates",1,0,563,"",40782941,0,""
336264,334015,"MEAS","LAB","5800-8","Lipids [#/area] in Urine sediment by Microscopy high power field",0,1,0,"",3010172,1,""
336268,334015,"MEAS","LAB","LP15704-7","Phospholipid",1,0,401,"",40772601,0,""
336269,334015,"MEAS","LAB","LP183760-0","Sterols",1,0,606730,"",44817721,0,""
336270,334015,"MEAS","LAB","LP15275-8","Triglyceride",1,0,191305,"",40772572,0,""
336271,334016,"MEAS","LAB","LP31407-7","Apolipoproteins",1,0,104,"",40789535,0,""
336272,334016,"MEAS","LAB","LP16874-7","Lipoprotein fractions",1,0,2650,"",40789307,0,""
336275,334017,"MEAS","LAB","LP14071-2","Ammonia",1,0,11570,"",40779118,0,""
336277,334017,"MEAS","LAB","LP15444-0","Bile acid",1,0,1266,"",40795797,0,""
336279,334017,"MEAS","LAB","LP15448-1","Bilirubin",1,0,567561,"",40779224,0,""
336280,334017,"MEAS","LAB","LP46521-8","Cholate | Bld-Ser-Plas",1,0,324,"",40790342,0,""
336281,334017,"MEAS","LAB","LP46977-2","Deoxycholate | Bld-Ser-Plas",1,0,327,"",40793641,0,""
336290,334017,"MEAS","LAB","LP15942-3","Urobilinogen",1,0,147192,"",40775916,0,""
336296,334019,"MEAS","LAB","LP15257-6","Calcium",1,0,572907,"",40785850,0,""
336298,334019,"MEAS","LAB","LP18176-5","Collagen",1,0,2765,"",40789392,0,""
336304,334019,"MEAS","LAB","LP14343-5","Magnesium",1,0,88811,"",40795717,0,""
336306,334019,"MEAS","LAB","LP15759-1","Osteocalcin",1,0,423,"",40772605,0,""
336307,334019,"MEAS","LAB","LP43859-5","Parathyrin Related Protein | Bld-Ser-Plas",1,0,202,"",40783485,0,""
336308,334019,"MEAS","LAB","LP14912-7","Phosphate",1,0,77700,"",40779176,0,""
336309,334019,"MEAS","LAB","LP33264-0","Procollagen+Collagen",1,0,935,"",40776289,0,""
336316,334020,"MEAS","LAB","LP14685-9","Myelin basic protein",1,0,190,"",40789147,0,""
336317,334020,"MEAS","LAB","LP14686-7","Myoglobin",1,0,210,"",40779162,0,""
336359,334023,"MEAS","LAB","LP15935-7","Urate",1,0,43081,"",40795826,0,""
336366,334024,"MEAS","LAB","LP32721-0","Vascular endothelial growth factor",1,0,36,"",44817645,0,""
336369,334025,"MEAS","LAB","LP15151-1","Coproporphyrin",1,0,395,"",40779200,0,""
336370,334025,"MEAS","LAB","LP15153-7","Delta aminolevulinate",1,0,78,"",40795771,0,""
336374,334025,"MEAS","LAB","LP18644-2","Heptacarboxylate",1,0,254,"",40786078,0,""
336391,334025,"MEAS","LAB","LP14481-3","Porphobilinogen",1,0,59,"",40789134,0,""
336393,334025,"MEAS","LAB","LP70636-3","Porphyrins | Bld-Ser-Plas",1,0,45,"",40775108,0,""
336398,334025,"MEAS","LAB","LP15839-1","Protoporphyrin",1,0,37,"",40772613,0,""
336401,334025,"MEAS","LAB","LP15161-0","Uroporphyrin",1,0,257,"",40795772,0,""
336410,334027,"MEAS","LAB","LP6118-6","Albumin",1,0,430026,"",40791227,0,""
336421,334027,"MEAS","LAB","LP15023-2","C reactive protein",1,0,90447,"",40779184,0,""
336422,334027,"MEAS","LAB","LP51493-2","Calprotectin | Stool",1,0,761,"",40787599,0,""
336423,334027,"MEAS","LAB","LP15479-6","Ceruloplasmin",1,0,5291,"",40795799,0,""
336425,334027,"MEAS","LAB","LP18699-6","Cryoproteins",1,0,200,"",40772796,0,""
336426,334027,"MEAS","LAB","LP31553-8","Cystatin C",1,0,790,"",40796112,0,""
336428,334027,"MEAS","LAB","LP15554-6","Erythropoietin",1,0,2269,"",40772592,0,""
336432,334027,"MEAS","LAB","LP14885-5","Globulin",1,0,141929,"",40795754,0,""
336433,334027,"MEAS","LAB","LP15623-9","Glycoproteins",1,0,6192,"",40789207,0,""
336442,334027,"MEAS","LAB","LP31769-0","Immunoglobulins",1,0,85813,"",40782947,0,""
336444,334027,"MEAS","LAB","LP15668-4","Insulin-like growth factor binding protein 3",1,0,1678,"",40789212,0,""
336445,334027,"MEAS","LAB","LP31742-7","Insulin-like growth factor binding proteins",1,0,1697,"",40779598,0,""
336448,334027,"MEAS","LAB","LP49363-2","Mannose-binding Protein | Bld-Ser-Plas",1,0,8,"",40774042,0,""
336463,334027,"MEAS","LAB","18373-1","Protein [Mass/time] in 6 hour Urine",0,1,0,"",3028250,1,""
336464,334027,"MEAS","LAB","35323-5","Protein [Mass/volume] in Body fluid --1st specimen post Sincalide",0,1,0,"",3035520,1,""
336465,334027,"MEAS","LAB","35322-7","Protein [Mass/volume] in Body fluid --2nd specimen post Sincalide",0,1,0,"",3035531,1,""
336466,334027,"MEAS","LAB","35321-9","Protein [Mass/volume] in Body fluid --3rd specimen post Sincalide",0,1,0,"",3037352,1,""
336467,334027,"MEAS","LAB","35320-1","Protein [Mass/volume] in Body fluid --4th specimen post Sincalide",0,1,0,"",3034912,1,""
336468,334027,"MEAS","LAB","35319-3","Protein [Mass/volume] in Body fluid --5th specimen post Sincalide",0,1,0,"",3036434,1,""
336469,334027,"MEAS","LAB","2888-6","Protein [Mass/volume] in Urine",0,1,0,"",3037121,1,""
336470,334027,"MEAS","LAB","50561-0","Protein [Mass/volume] in Urine by Automated test strip",0,1,0,"",3029872,1,""
336471,334027,"MEAS","LAB","5804-0","Protein [Mass/volume] in Urine by Test strip",0,1,91249,"",3005897,1,""
336472,334027,"MEAS","LAB","35663-4","Protein [Mass/volume] in Urine collected for unspecified duration",0,1,0,"",3035511,1,""
336473,334027,"MEAS","LAB","32551-4","Protein [Mass] in Urine collected for unspecified duration",0,1,0,"",3017817,1,""
336474,334027,"MEAS","LAB","32209-9","Protein [Presence] in 24 hour Urine by Test strip",0,1,0,"",3019077,1,""
336475,334027,"MEAS","LAB","2887-8","Protein [Presence] in Urine",0,1,0,"",3037185,1,""
336476,334027,"MEAS","LAB","57735-3","Protein [Presence] in Urine by Automated test strip",0,1,0,"",40760845,1,""
336477,334027,"MEAS","LAB","20454-5","Protein [Presence] in Urine by Test strip",0,1,0,"",3014051,1,""
336478,334027,"MEAS","LAB","27298-9","Protein [Units/volume] in Urine",0,1,0,"",3017756,1,""
336483,334027,"MEAS","LAB","LP69961-8","Protein | Bld-Ser-Plas",1,0,155335,"",40791672,0,""
336484,334027,"MEAS","LAB","LP69957-6","Protein | Body Fluid",1,0,3819,"",40798230,0,""
336485,334027,"MEAS","LAB","LP69956-8","Protein | Cerebral spinal fluid",1,0,12215,"",40791671,0,""
336498,334027,"MEAS","LAB","LP69950-1","Protein | Urine",1,0,27266,"",40775079,0,""
336501,334027,"MEAS","LAB","LP30793-1","Protein.monoclonal",1,0,2139,"",40789526,0,""
336502,334027,"MEAS","LAB","40486-3","Protein/Creatinine [Ratio] in 24 hour Urine",0,1,0,"",3038404,1,""
336507,334027,"MEAS","LAB","LP28537-6","Tau protein",1,0,262925,"",40782875,0,""
336512,334028,"MEAS","LAB","LP14355-9","Creatinine",1,0,716741,"",40775801,0,""
336516,334028,"MEAS","LAB","LP15865-6","Specific gravity",1,0,263149,"",40779253,0,""
336518,334028,"MEAS","LAB","LP14492-0","Urea nitrogen",1,0,509845,"",40795730,0,""
336528,334030,"MEAS","LAB","LP28813-1","Acetoacetate+Acetone",1,0,12,"",40776173,0,""
336534,334030,"MEAS","LAB","LP14741-0","Citrate",1,0,686,"",40795743,0,""
336538,334030,"MEAS","LAB","LP15588-4","Gamma aminobutyrate",1,0,23,"",40782596,0,""
336543,334030,"MEAS","LAB","LP15636-1","Histamine",1,0,237,"",40792451,0,""
336544,334030,"MEAS","LAB","LP14977-0","Homocysteine",1,0,3635,"",40789166,0,""
336546,334030,"MEAS","LAB","LP15641-1","Homocystine",1,0,183,"",40772598,0,""
336547,334030,"MEAS","LAB","LP15683-3","Ketones",1,0,29496,"",40792455,0,""
336551,334030,"MEAS","LAB","LP15761-7","Oxalate",1,0,684,"",40772606,0,""
336553,334030,"MEAS","LAB","LP14693-3","Serotonin",1,0,2522,"",40795741,0,""
336564,334031,"MEAS","LAB","LP15272-5","Osmolality",1,0,20789,"",40792425,0,""
336573,334032,"MEAS","LAB","LP15454-9","C peptide",1,0,5341,"",40785865,0,""
336577,334032,"MEAS","LAB","LP43850-4","Fructosamine | Bld-Ser-Plas",1,0,2469,"",40786818,0,""
336586,334032,"MEAS","LAB","LP14635-4","Glucose",1,0,824425,"",40795740,0,""
336589,334032,"MEAS","LAB","LP15686-6","Lactate",1,0,96694,"",40785884,0,""
336598,334032,"MEAS","LAB","LP15693-2","Pyruvate",1,0,188,"",40779236,0,""
336606,334032,"MEAS","LAB","LP15871-4","Succinate",1,0,17,"",40785900,0,""
336612,334033,"MEAS","LAB","LP14543-0","Cancer Ag 125",1,0,3930,"",40782528,0,""
336613,334033,"MEAS","LAB","LP15461-4","Cancer Ag 15-3",1,0,108,"",40789193,0,""
336614,334033,"MEAS","LAB","LP14040-7","Cancer Ag 19-9",1,0,3287,"",40775775,0,""
336616,334033,"MEAS","LAB","LP15464-8","Cancer Ag 27-29",1,0,566,"",40782585,0,""
336622,334033,"MEAS","LAB","LP14650-3","Carcinoembryonic",1,0,5733,"",36208009,0,""
336623,334033,"MEAS","LAB","LP14651-1","Choriogonadotropin",1,0,19536,"",40775824,0,""
336624,334033,"MEAS","LAB","LP14652-9","Chromogranin A",1,0,1656,"",40792380,0,""
336630,334033,"MEAS","LAB","LP14689-1","Prostate specific",1,0,42339,"",40782535,0,""
336636,334034,"MEAS","LAB","LP89380-7","Ascorbate+Dehydroascorbate",1,0,165,"",40778514,0,""
336638,334034,"MEAS","LAB","LP46266-0","Biotin | Bld-Ser-Plas",1,0,34,"",40777090,0,""
336639,334034,"MEAS","LAB","LP15477-0","Carotene",1,0,69,"",40782588,0,""
336643,334034,"MEAS","LAB","LP15575-1","Folate",1,0,22621,"",40785879,0,""
336646,334034,"MEAS","LAB","LP15735-1","Methylmalonate",1,0,3039,"",40779240,0,""
336647,334034,"MEAS","LAB","LP55088-6","Phytonadione | Bld-Ser-Plas",1,0,266,"",40784579,0,""
336648,334034,"MEAS","LAB","LP15274-1","Retinol",1,0,8016,"",40792426,0,""
336649,334034,"MEAS","LAB","LP28550-9","Tocopherols",1,0,5304,"",40772869,0,""
336650,334034,"MEAS","LAB","LP31687-4","Vitamin A",1,0,14696,"",40779594,0,""
336651,334034,"MEAS","LAB","LP31703-9","Vitamin B complex",1,0,108251,"",40776245,0,""
336652,334034,"MEAS","LAB","LP31696-5","Vitamin D",1,0,170371,"",40789546,0,""
336676,334036,"MEAS","LAB","1452-2","Creatinine [Mass/volume] in 24 hour Urine --24 hours post 40 ug corticotropin IM BID 3 day",0,1,0,"",3026275,1,""
336677,334036,"MEAS","LAB","1455-5","Creatinine [Mass/volume] in 24 hour Urine --48 hours post 2 mg dexamethasone PO 2.5 day high dose q6h",0,1,0,"",3013296,1,""
336678,334036,"MEAS","LAB","1453-0","Creatinine [Mass/volume] in 24 hour Urine --48 hours post 40 ug corticotropin IM BID 3 day",0,1,0,"",3012506,1,""
336679,334036,"MEAS","LAB","1454-8","Creatinine [Mass/volume] in 24 hour Urine --48 hours post 500 ug dexamethasone PO 2.5 day low dose q6h",0,1,0,"",3027322,1,""
336680,334036,"MEAS","LAB","1456-3","Creatinine [Mass/volume] in 24 hour Urine --72 hours post 40 ug corticotropin IM BID 3 day",0,1,0,"",3010663,1,""
336681,334036,"MEAS","LAB","1459-7","Creatinine [Mass/volume] in 24 hour Urine --pre 2 mg dexamethasone PO 2.5 day high dose q6h",0,1,0,"",3021074,1,""
336682,334036,"MEAS","LAB","1457-1","Creatinine [Mass/volume] in 24 hour Urine --pre 40 ug corticotropin IM 3 day",0,1,0,"",3014654,1,""
336683,334036,"MEAS","LAB","1458-9","Creatinine [Mass/volume] in 24 hour Urine --pre 500 ug dexamethasone PO 2.5 day low dose q6h",0,1,0,"",3020847,1,""
336684,334036,"MEAS","LAB","12575-7","Creatinine [Mass/volume] in Peritoneal dialysis fluid --baseline",0,1,0,"",3024275,1,""
336685,334036,"MEAS","LAB","40258-6","Creatinine [Mass/volume] in Serum or Plasma --1 day post XXX challenge",0,1,0,"",3041587,1,""
336686,334036,"MEAS","LAB","40250-3","Creatinine [Mass/volume] in Serum or Plasma --1 hour post XXX challenge",0,1,0,"",3041723,1,""
336687,334036,"MEAS","LAB","39957-6","Creatinine [Mass/volume] in Serum or Plasma --1 hour pre XXX challenge",0,1,0,"",3038670,1,""
336688,334036,"MEAS","LAB","40251-1","Creatinine [Mass/volume] in Serum or Plasma --1.5 hours post XXX challenge",0,1,0,"",3038809,1,""
336689,334036,"MEAS","LAB","39956-8","Creatinine [Mass/volume] in Serum or Plasma --1.5 hours pre XXX challenge",0,1,0,"",3041585,1,""
336690,334036,"MEAS","LAB","39970-9","Creatinine [Mass/volume] in Serum or Plasma --10 hours post XXX challenge",0,1,0,"",3038298,1,""
336691,334036,"MEAS","LAB","39971-7","Creatinine [Mass/volume] in Serum or Plasma --12 hours post XXX challenge",0,1,0,"",3040676,1,""
336692,334036,"MEAS","LAB","39972-5","Creatinine [Mass/volume] in Serum or Plasma --16 hours post XXX challenge",0,1,0,"",3038813,1,""
336693,334036,"MEAS","LAB","39973-3","Creatinine [Mass/volume] in Serum or Plasma --18 hours post XXX challenge",0,1,0,"",3042043,1,""
336694,334036,"MEAS","LAB","39974-1","Creatinine [Mass/volume] in Serum or Plasma --2 days post XXX challenge",0,1,0,"",3040585,1,""
336695,334036,"MEAS","LAB","40252-9","Creatinine [Mass/volume] in Serum or Plasma --2 hours post XXX challenge",0,1,0,"",3038530,1,""
336696,334036,"MEAS","LAB","40253-7","Creatinine [Mass/volume] in Serum or Plasma --2.25 hours post XXX challenge",0,1,0,"",3039256,1,""
336697,334036,"MEAS","LAB","40254-5","Creatinine [Mass/volume] in Serum or Plasma --2.5 hours post XXX challenge",0,1,0,"",3040374,1,""
336698,334036,"MEAS","LAB","40255-2","Creatinine [Mass/volume] in Serum or Plasma --3 hours post XXX challenge",0,1,0,"",3040706,1,""
336699,334036,"MEAS","LAB","39961-8","Creatinine [Mass/volume] in Serum or Plasma --3.5 hours post XXX challenge",0,1,0,"",3039284,1,""
336700,334036,"MEAS","LAB","39962-6","Creatinine [Mass/volume] in Serum or Plasma --3.75 hours post XXX challenge",0,1,0,"",3041167,1,""
336701,334036,"MEAS","LAB","40249-5","Creatinine [Mass/volume] in Serum or Plasma --30 minutes post XXX challenge",0,1,0,"",3042610,1,""
336702,334036,"MEAS","LAB","39959-2","Creatinine [Mass/volume] in Serum or Plasma --30 minutes pre XXX challenge",0,1,0,"",3041199,1,""
336703,334036,"MEAS","LAB","39975-8","Creatinine [Mass/volume] in Serum or Plasma --4 days post XXX challenge",0,1,0,"",3043952,1,""
336704,334036,"MEAS","LAB","39963-4","Creatinine [Mass/volume] in Serum or Plasma --4 hours post XXX challenge",0,1,0,"",3043912,1,""
336705,334036,"MEAS","LAB","39964-2","Creatinine [Mass/volume] in Serum or Plasma --4.5 hours post XXX challenge",0,1,0,"",3038867,1,""
336706,334036,"MEAS","LAB","39960-0","Creatinine [Mass/volume] in Serum or Plasma --45 minutes post XXX challenge",0,1,0,"",3039797,1,""
336707,334036,"MEAS","LAB","39958-4","Creatinine [Mass/volume] in Serum or Plasma --45 minutes pre XXX challenge",0,1,0,"",3040365,1,""
336708,334036,"MEAS","LAB","40256-0","Creatinine [Mass/volume] in Serum or Plasma --5 hours post XXX challenge",0,1,0,"",3038833,1,""
336709,334036,"MEAS","LAB","39965-9","Creatinine [Mass/volume] in Serum or Plasma --5.25 hours post XXX challenge",0,1,0,"",3039858,1,""
336710,334036,"MEAS","LAB","39966-7","Creatinine [Mass/volume] in Serum or Plasma --5.5 hours post XXX challenge",0,1,0,"",3038868,1,""
336711,334036,"MEAS","LAB","40257-8","Creatinine [Mass/volume] in Serum or Plasma --6 hours post XXX challenge",0,1,0,"",3042192,1,""
336712,334036,"MEAS","LAB","39967-5","Creatinine [Mass/volume] in Serum or Plasma --6.5 hours post XXX challenge",0,1,0,"",3041576,1,""
336713,334036,"MEAS","LAB","39976-6","Creatinine [Mass/volume] in Serum or Plasma --7 days post XXX challenge",0,1,0,"",3041441,1,""
336714,334036,"MEAS","LAB","39968-3","Creatinine [Mass/volume] in Serum or Plasma --8 hours post XXX challenge",0,1,0,"",3043675,1,""
336715,334036,"MEAS","LAB","39969-1","Creatinine [Mass/volume] in Serum or Plasma --9 hours post XXX challenge",0,1,0,"",3042460,1,""
336716,334036,"MEAS","LAB","40248-7","Creatinine [Mass/volume] in Serum or Plasma --baseline",0,1,0,"",3041716,1,""
